tailpipe_co2_in_grams_mile_ft1,engine_displacement,engine_cylinders,turbocharger,fuel_type,class,transmission,drive
381.0,2.4,4.0,No,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
372.0,2.0,4.0,True,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
407.0,2.0,4.0,True,Regular,Midsize Cars,Automatic (S6),All-Wheel Drive
314.0,2.4,4.0,No,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
373.0,2.0,4.0,True,Regular,Compact Cars,Automatic (S6),Front-Wheel Drive
358.0,2.4,4.0,No,Regular,Compact Cars,Automatic (S6),Front-Wheel Drive
372.0,2.0,4.0,True,Regular,Compact Cars,Manual 6-Speed,Front-Wheel Drive
412.0,3.6,6.0,No,Regular,Compact Cars,Automatic (S6),Rear-Wheel Drive
369.0,2.0,4.0,True,Regular,Compact Cars,Automatic (S6),Rear-Wheel Drive
356.0,2.5,4.0,No,Regular,Compact Cars,Automatic (S6),Rear-Wheel Drive
389.0,2.0,4.0,True,Regular,Compact Cars,Manual 6-Speed,Rear-Wheel Drive
419.0,3.6,6.0,No,Regular,Compact Cars,Automatic (S6),All-Wheel Drive
386.0,2.0,4.0,True,Regular,Compact Cars,Automatic (S6),All-Wheel Drive
638.0,6.2,8.0,No,Premium,Midsize Cars,Automatic (S6),Rear-Wheel Drive
561.0,6.2,8.0,No,Premium,Midsize Cars,Manual 6-Speed,Rear-Wheel Drive
374.0,2.0,4.0,True,Regular,Midsize Cars,Automatic (S6),Rear-Wheel Drive
480.0,3.6,6.0,True,Premium,Midsize Cars,Automatic (S8),Rear-Wheel Drive
407.0,3.6,6.0,No,Regular,Midsize Cars,Automatic (S8),Rear-Wheel Drive
419.0,3.6,6.0,No,Regular,Midsize Cars,Automatic (S6),All-Wheel Drive
404.0,2.0,4.0,True,Regular,Midsize Cars,Automatic (S6),All-Wheel Drive
91.0,1.4,4.0,No,Premium Gas or Electricity,Subcompact Cars,Automatic (variable gear ratios),Front-Wheel Drive
526.0,6.2,8.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
511.0,6.2,8.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic 8-Speed,Rear-Wheel Drive
555.0,6.2,8.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
519.0,6.2,8.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic 8-Speed,4-Wheel Drive
526.0,6.2,8.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
511.0,6.2,8.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic 8-Speed,Rear-Wheel Drive
546.0,6.2,8.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
535.0,6.2,8.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic 8-Speed,4-Wheel Drive
462.0,3.6,6.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
482.0,3.6,6.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
419.0,3.6,6.0,No,Regular,Large Cars,Automatic (S6),Front-Wheel Drive
475.0,3.6,6.0,True,Regular,Large Cars,Automatic (S6),All-Wheel Drive
438.0,3.6,6.0,No,Regular,Large Cars,Automatic (S6),All-Wheel Drive
536.0,3.6,6.0,No,Regular,Special Purpose Vehicle 2WD,Automatic (S6),Front-Wheel Drive
527.0,3.6,6.0,No,Regular,Special Purpose Vehicle 2WD,Automatic (S6),Front-Wheel Drive
482.0,6.2,8.0,No,Regular,Compact Cars,Automatic (S6),Rear-Wheel Drive
428.0,3.6,6.0,No,Regular,Compact Cars,Automatic (S6),Rear-Wheel Drive
638.0,6.2,8.0,No,Premium,Compact Cars,Automatic (S6),Rear-Wheel Drive
399.0,3.6,6.0,No,Regular,Compact Cars,Automatic 6-Speed,Rear-Wheel Drive
580.0,7.0,8.0,No,Premium,Compact Cars,Manual 6-Speed,Rear-Wheel Drive
436.0,3.6,6.0,No,Regular,Compact Cars,Manual 6-Speed,Rear-Wheel Drive
480.0,6.2,8.0,No,Premium,Compact Cars,Manual 6-Speed,Rear-Wheel Drive
561.0,6.2,8.0,No,Premium,Compact Cars,Manual 6-Speed,Rear-Wheel Drive
389.0,2.4,4.0,No,Gasoline or E85,Small Sport Utility Vehicle 2WD,Automatic 6-Speed,Front-Wheel Drive
353.0,2.0,4.0,No,Regular,Special Purpose Vehicle 2WD,Automatic (variable gear ratios),Front-Wheel Drive
425.0,3.6,6.0,No,Regular,Small Pickup Trucks 2WD,Automatic 6-Speed,Rear-Wheel Drive
396.0,2.5,4.0,No,Regular,Small Pickup Trucks 2WD,Automatic 6-Speed,Rear-Wheel Drive
409.0,2.5,4.0,No,Regular,Small Pickup Trucks 2WD,Manual 6-Speed,Rear-Wheel Drive
445.0,3.6,6.0,No,Regular,Small Pickup Trucks 4WD,Automatic 6-Speed,4-Wheel Drive
424.0,2.5,4.0,No,Regular,Small Pickup Trucks 4WD,Automatic 6-Speed,4-Wheel Drive
554.0,3.6,6.0,No,Regular,Special Purpose Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
443.0,6.2,8.0,No,Premium,Two Seaters,Automatic (S8),Rear-Wheel Drive
551.0,6.2,8.0,No,Premium,Two Seaters,Automatic (S8),Rear-Wheel Drive
426.0,6.2,8.0,No,Premium,Two Seaters,Manual 7-Speed,Rear-Wheel Drive
503.0,6.2,8.0,No,Premium,Two Seaters,Manual 7-Speed,Rear-Wheel Drive
300.0,1.4,4.0,True,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
336.0,1.8,4.0,No,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
314.0,2.0,4.0,True,Diesel,Midsize Cars,Automatic (S6),Front-Wheel Drive
298.0,1.4,4.0,True,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
304.0,1.8,4.0,No,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
295.0,1.4,4.0,True,Regular,Midsize Cars,Automatic 6-Speed,Front-Wheel Drive
272.0,1.4,4.0,True,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
481.0,3.6,6.0,No,Regular,Small Sport Utility Vehicle 4WD,Automatic 6-Speed,All-Wheel Drive
381.0,2.4,4.0,No,Regular,Small Sport Utility Vehicle 4WD,Automatic 6-Speed,All-Wheel Drive
381.0,2.4,4.0,No,Gasoline or E85,Small Sport Utility Vehicle 4WD,Automatic 6-Speed,All-Wheel Drive
347.0,2.4,4.0,No,Gasoline or E85,Small Sport Utility Vehicle 2WD,Automatic 6-Speed,Front-Wheel Drive
462.0,3.6,6.0,No,Regular,Small Sport Utility Vehicle 2WD,Automatic 6-Speed,Front-Wheel Drive
347.0,2.4,4.0,No,Regular,Small Sport Utility Vehicle 2WD,Automatic 6-Speed,Front-Wheel Drive
740.0,6.0,8.0,No,Gasoline or E85,"Vans, Cargo Type",Automatic 6-Speed,Rear-Wheel Drive
733.0,6.0,8.0,No,Regular,"Vans, Cargo Type",Automatic 6-Speed,Rear-Wheel Drive
705.0,6.0,8.0,No,Gasoline or E85,"Vans, Passenger Type",Automatic 6-Speed,Rear-Wheel Drive
670.0,4.8,8.0,No,Regular,"Vans, Passenger Type",Automatic 6-Speed,Rear-Wheel Drive
705.0,6.0,8.0,No,Regular,"Vans, Passenger Type",Automatic 6-Speed,Rear-Wheel Drive
715.0,6.0,8.0,No,Gasoline or E85,"Vans, Passenger Type",Automatic 6-Speed,Rear-Wheel Drive
673.0,4.8,8.0,No,Regular,"Vans, Passenger Type",Automatic 6-Speed,Rear-Wheel Drive
712.0,6.0,8.0,No,Regular,"Vans, Passenger Type",Automatic 6-Speed,Rear-Wheel Drive
419.0,3.6,6.0,No,Regular,Large Cars,Automatic (S6),Front-Wheel Drive
401.0,3.6,6.0,No,Gasoline or E85,Large Cars,Automatic (S6),Front-Wheel Drive
355.0,2.5,4.0,No,Regular,Large Cars,Automatic (S6),Front-Wheel Drive
437.0,3.6,6.0,No,Gasoline or natural gas,Midsize Cars,Automatic (S6),Front-Wheel Drive
410.0,3.6,6.0,No,Gasoline or E85,Large Cars,Automatic 6-Speed,Front-Wheel Drive
308.0,2.5,4.0,No,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
373.0,2.0,4.0,True,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
478.0,5.3,8.0,No,Gasoline or E85,Standard Pickup Trucks 2WD,Automatic 6-Speed,Rear-Wheel Drive
478.0,5.3,8.0,No,Regular,Standard Pickup Trucks 2WD,Automatic 6-Speed,Rear-Wheel Drive
447.0,4.3,6.0,No,Gasoline or E85,Standard Pickup Trucks 2WD,Automatic 6-Speed,Rear-Wheel Drive
526.0,6.2,8.0,No,Regular,Standard Pickup Trucks 2WD,Automatic 8-Speed,Rear-Wheel Drive
525.0,5.3,8.0,No,Gasoline or E85,Special Purpose Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
525.0,5.3,8.0,No,Regular,Special Purpose Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
496.0,4.3,6.0,No,Gasoline or E85,Special Purpose Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
490.0,5.3,8.0,No,Gasoline or E85,Standard Pickup Trucks 4WD,Automatic 6-Speed,4-Wheel Drive
490.0,5.3,8.0,No,Regular,Standard Pickup Trucks 4WD,Automatic 6-Speed,4-Wheel Drive
475.0,4.3,6.0,No,Gasoline or E85,Standard Pickup Trucks 4WD,Automatic 6-Speed,4-Wheel Drive
519.0,6.2,8.0,No,Regular,Standard Pickup Trucks 4WD,Automatic 8-Speed,4-Wheel Drive
537.0,5.3,8.0,No,Gasoline or E85,Special Purpose Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
537.0,5.3,8.0,No,Regular,Special Purpose Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
507.0,4.3,6.0,No,Gasoline or E85,Special Purpose Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
295.0,1.4,4.0,True,Regular,Compact Cars,Automatic (S6),Front-Wheel Drive
317.0,1.8,4.0,No,Regular,Compact Cars,Automatic (S6),Front-Wheel Drive
305.0,1.8,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
276.0,1.4,4.0,True,Regular,Compact Cars,Manual 6-Speed,Front-Wheel Drive
295.0,1.4,4.0,True,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
317.0,1.8,4.0,No,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
305.0,1.8,4.0,No,Regular,Midsize Cars,Manual 5-Speed,Front-Wheel Drive
276.0,1.4,4.0,True,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
321.0,1.4,4.0,True,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
306.0,1.4,4.0,True,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
321.0,1.4,4.0,True,Regular,Compact Cars,Automatic (S6),Front-Wheel Drive
306.0,1.4,4.0,True,Regular,Compact Cars,Manual 6-Speed,Front-Wheel Drive
270.0,1.2,4.0,No,Regular,Subcompact Cars,Automatic (variable gear ratios),Front-Wheel Drive
264.0,1.2,4.0,No,Regular,Subcompact Cars,Manual 5-Speed,Front-Wheel Drive
536.0,6.2,8.0,No,Premium,Large Cars,Automatic (S6),Rear-Wheel Drive
523.0,6.2,8.0,No,Premium,Large Cars,Manual 6-Speed,Rear-Wheel Drive
481.0,5.3,8.0,No,Gasoline or E85,Standard Sport Utility Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
481.0,5.3,8.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
503.0,5.3,8.0,No,Gasoline or E85,Standard Sport Utility Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
503.0,5.3,8.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
481.0,5.3,8.0,No,Gasoline or E85,Standard Sport Utility Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
481.0,5.3,8.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic 6-Speed,Rear-Wheel Drive
498.0,5.3,8.0,No,Gasoline or E85,Standard Sport Utility Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
498.0,5.3,8.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic 6-Speed,4-Wheel Drive
476.0,3.6,6.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic 6-Speed,All-Wheel Drive
465.0,3.6,6.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic 6-Speed,Front-Wheel Drive
310.0,1.4,4.0,True,Regular,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
333.0,1.4,4.0,True,Regular,Small Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
81.0,1.4,4.0,No,Premium Gas or Electricity,Compact Cars,Automatic (variable gear ratios),Front-Wheel Drive
326.0,2.4,4.0,No,Regular,Midsize Cars,Automatic 9-Speed,Front-Wheel Drive
388.0,3.6,6.0,No,Regular,Midsize Cars,Automatic 9-Speed,Front-Wheel Drive
326.0,2.4,4.0,No,Gasoline or E85,Midsize Cars,Automatic 9-Speed,Front-Wheel Drive
388.0,3.6,6.0,No,Gasoline or E85,Midsize Cars,Automatic 9-Speed,Front-Wheel Drive
389.0,3.6,6.0,No,Regular,Large Cars,Automatic 8-Speed,Rear-Wheel Drive
466.0,5.7,8.0,No,Midgrade,Large Cars,Automatic 8-Speed,Rear-Wheel Drive
389.0,3.6,6.0,No,Gasoline or E85,Large Cars,Automatic 8-Speed,Rear-Wheel Drive
405.0,3.6,6.0,No,Regular,Midsize Cars,Automatic 9-Speed,All-Wheel Drive
405.0,3.6,6.0,No,Gasoline or E85,Midsize Cars,Automatic 9-Speed,All-Wheel Drive
415.0,3.6,6.0,No,Regular,Large Cars,Automatic 8-Speed,All-Wheel Drive
415.0,3.6,6.0,No,Gasoline or E85,Large Cars,Automatic 8-Speed,All-Wheel Drive
445.0,3.6,6.0,No,Regular,Minivan - 2WD,Automatic 6-Speed,Front-Wheel Drive
445.0,3.6,6.0,No,Gasoline or E85,Minivan - 2WD,Automatic 6-Speed,Front-Wheel Drive
466.0,5.7,8.0,No,Midgrade,Midsize Cars,Automatic 8-Speed,Rear-Wheel Drive
392.0,3.6,6.0,No,Regular,Midsize Cars,Automatic 8-Speed,Rear-Wheel Drive
486.0,6.4,8.0,No,Premium,Midsize Cars,Automatic 8-Speed,Rear-Wheel Drive
495.0,5.7,8.0,No,Premium,Midsize Cars,Manual 6-Speed,Rear-Wheel Drive
523.0,6.4,8.0,No,Premium,Midsize Cars,Manual 6-Speed,Rear-Wheel Drive
486.0,6.4,8.0,No,Premium,Midsize Cars,Automatic 8-Speed,Rear-Wheel Drive
556.0,6.2,8.0,No,Premium,Midsize Cars,Automatic 8-Speed,Rear-Wheel Drive
523.0,6.4,8.0,No,Premium,Midsize Cars,Manual 6-Speed,Rear-Wheel Drive
566.0,6.2,8.0,No,Premium,Midsize Cars,Manual 6-Speed,Rear-Wheel Drive
389.0,3.6,6.0,No,Regular,Large Cars,Automatic 8-Speed,Rear-Wheel Drive
466.0,5.7,8.0,No,Midgrade,Large Cars,Automatic 8-Speed,Rear-Wheel Drive
389.0,3.6,6.0,No,Gasoline or E85,Large Cars,Automatic 8-Speed,Rear-Wheel Drive
415.0,3.6,6.0,No,Regular,Large Cars,Automatic 8-Speed,All-Wheel Drive
415.0,3.6,6.0,No,Gasoline or E85,Large Cars,Automatic 8-Speed,All-Wheel Drive
486.0,6.4,8.0,No,Premium,Large Cars,Automatic 8-Speed,Rear-Wheel Drive
556.0,6.2,8.0,No,Premium,Large Cars,Automatic 8-Speed,Rear-Wheel Drive
292.0,1.4,4.0,True,Premium,Midsize Cars,Auto(AM6),Front-Wheel Drive
327.0,2.0,4.0,No,Gasoline or E85,Midsize Cars,Automatic 6-Speed,Front-Wheel Drive
328.0,2.4,4.0,No,Regular,Midsize Cars,Automatic 6-Speed,Front-Wheel Drive
309.0,2.0,4.0,No,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
334.0,2.4,4.0,No,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
280.0,1.4,4.0,True,Premium,Midsize Cars,Auto(AM6),Front-Wheel Drive
279.0,1.4,4.0,True,Premium,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
350.0,2.4,4.0,No,Regular,Midsize Cars,Automatic 6-Speed,Front-Wheel Drive
336.0,2.4,4.0,No,Regular,Midsize Cars,Manual 6-Speed,Front-Wheel Drive
458.0,3.6,6.0,No,Gasoline or E85,Standard Sport Utility Vehicle 4WD,Automatic 8-Speed,4-Wheel Drive
541.0,5.7,8.0,No,Midgrade,Standard Sport Utility Vehicle 4WD,Automatic 8-Speed,All-Wheel Drive
436.0,3.6,6.0,No,Gasoline or E85,Standard Sport Utility Vehicle 2WD,Automatic 8-Speed,Rear-Wheel Drive
531.0,5.7,8.0,No,Midgrade,Standard Sport Utility Vehicle 2WD,Automatic 8-Speed,Rear-Wheel Drive
445.0,3.6,6.0,No,Regular,Minivan - 2WD,Automatic 6-Speed,Front-Wheel Drive
445.0,3.6,6.0,No,Gasoline or E85,Minivan - 2WD,Automatic 6-Speed,Front-Wheel Drive
470.0,3.6,6.0,No,Regular,Small Sport Utility Vehicle 4WD,Automatic 6-Speed,All-Wheel Drive
420.0,2.4,4.0,No,Regular,Small Sport Utility Vehicle 2WD,Automatic 4-Speed,Front-Wheel Drive
457.0,3.6,6.0,No,Gasoline or E85,Small Sport Utility Vehicle 2WD,Automatic 6-Speed,Front-Wheel Drive
587.0,8.4,10.0,No,Premium,Two Seaters,Manual 6-Speed,Rear-Wheel Drive
618.0,4.5,8.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
609.0,4.5,8.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
618.0,4.5,8.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
609.0,4.5,8.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
618.0,4.5,8.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
609.0,4.5,8.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
618.0,4.5,8.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
609.0,4.5,8.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
488.0,3.9,8.0,True,Premium,Minicompact Cars,Auto(AM7),Rear-Wheel Drive
479.0,3.9,8.0,True,Premium,Minicompact Cars,Auto(AM7),Rear-Wheel Drive
674.0,6.3,12.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
664.0,6.3,12.0,No,Premium,Two Seaters,Auto(AM7),Rear-Wheel Drive
692.0,6.3,12.0,No,Premium,Midsize Cars,Auto(AM7),Part-time 4-Wheel Drive
679.0,6.3,12.0,No,Premium,Midsize Cars,Auto(AM7),Part-time 4-Wheel Drive
300.0,1.4,4.0,No,Premium,Minicompact Cars,Automatic 6-Speed,Front-Wheel Drive
326.0,1.4,4.0,True,Premium,Minicompact Cars,Automatic 6-Speed,Front-Wheel Drive
265.0,1.4,4.0,No,Premium,Minicompact Cars,Manual 5-Speed,Front-Wheel Drive
299.0,1.4,4.0,True,Premium,Minicompact Cars,Manual 5-Speed,Front-Wheel Drive
326.0,1.4,4.0,True,Premium,Minicompact Cars,Automatic 6-Speed,Front-Wheel Drive
299.0,1.4,4.0,True,Premium,Minicompact Cars,Manual 5-Speed,Front-Wheel Drive
330.0,1.4,4.0,True,Premium,Small Station Wagons,Auto(AM6),Front-Wheel Drive
354.0,1.4,4.0,True,Premium,Small Station Wagons,Automatic 6-Speed,Front-Wheel Drive
316.0,1.4,4.0,True,Premium,Small Station Wagons,Manual 6-Speed,Front-Wheel Drive
129.0,2.0,4.0,No,Regular Gas and Electricity,Midsize Cars,Automatic (variable gear ratios),Front-Wheel Drive
230.0,2.0,4.0,No,Regular,Large Cars,Automatic (variable gear ratios),Front-Wheel Drive
390.0,2.0,4.0,True,Regular,Small Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
448.0,3.5,6.0,No,Regular,Small Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
448.0,2.7,6.0,True,Regular,Small Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
374.0,2.0,4.0,True,Regular,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
426.0,3.5,6.0,No,Regular,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
415.0,2.7,6.0,True,Regular,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
369.0,2.0,4.0,True,Regular,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
360.0,1.6,4.0,True,Regular,Small Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
382.0,2.0,4.0,True,Regular,Small Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
345.0,1.6,4.0,True,Regular,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
365.0,2.0,4.0,True,Regular,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
360.0,2.5,4.0,No,Regular,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
491.0,3.5,6.0,True,Regular,Standard Sport Utility Vehicle 2WD,Automatic (S6),Rear-Wheel Drive
535.0,3.5,6.0,True,Regular,Standard Sport Utility Vehicle 4WD,Automatic (S6),Part-time 4-Wheel Drive
524.0,3.5,6.0,True,Regular,Standard Sport Utility Vehicle 2WD,Automatic (S6),Rear-Wheel Drive
541.0,3.5,6.0,True,Regular,Standard Sport Utility Vehicle 4WD,Automatic (S6),Part-time 4-Wheel Drive
450.0,3.5,6.0,No,Gasoline or E85,Standard Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
471.0,3.5,6.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
490.0,3.5,6.0,True,Regular,Standard Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
471.0,3.5,6.0,No,Gasoline or E85,Standard Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
450.0,3.5,6.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
394.0,2.0,4.0,True,Regular,Standard Sport Utility Vehicle 2WD,Automatic 6-Speed,Front-Wheel Drive
409.0,2.7,6.0,True,Regular,Standard Pickup Trucks 2WD,Automatic (S6),Rear-Wheel Drive
451.0,3.5,6.0,True,Regular,Standard Pickup Trucks 2WD,Automatic (S6),Rear-Wheel Drive
498.0,5.0,8.0,No,Gasoline or E85,Standard Pickup Trucks 2WD,Automatic (S6),Rear-Wheel Drive
437.0,3.5,6.0,No,Gasoline or E85,Standard Pickup Trucks 2WD,Automatic 6-Speed,Rear-Wheel Drive
453.0,2.7,6.0,True,Regular,Standard Pickup Trucks 4WD,Automatic (S6),Part-time 4-Wheel Drive
471.0,3.5,6.0,True,Regular,Standard Pickup Trucks 4WD,Automatic (S6),Part-time 4-Wheel Drive
519.0,5.0,8.0,No,Gasoline or E85,Standard Pickup Trucks 4WD,Automatic (S6),Part-time 4-Wheel Drive
463.0,3.5,6.0,No,Gasoline or E85,Standard Pickup Trucks 4WD,Automatic 6-Speed,Part-time 4-Wheel Drive
294.0,1.6,4.0,No,Regular,Subcompact Cars,Auto(AM6),Front-Wheel Drive
292.0,1.6,4.0,No,Regular,Subcompact Cars,Manual 5-Speed,Front-Wheel Drive
252.0,1.0,3.0,True,Regular,Subcompact Cars,Manual 5-Speed,Front-Wheel Drive
305.0,1.6,4.0,True,Regular,Compact Cars,Manual 6-Speed,Front-Wheel Drive
458.0,3.5,6.0,No,Regular,Standard Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
481.0,3.5,6.0,True,Regular,Standard Sport Utility Vehicle 4WD,Automatic (S6),All-Wheel Drive
438.0,3.5,6.0,No,Regular,Standard Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive
286.0,2.0,4.0,No,Regular,Compact Cars,Auto(AM6),Front-Wheel Drive
298.0,2.0,4.0,No,Regular,Compact Cars,Automatic (S6),Front-Wheel Drive
304.0,2.0,4.0,No,Regular,Compact Cars,Manual 5-Speed,Front-Wheel Drive
274.0,1.0,3.0,True,Regular,Compact Cars,Manual 6-Speed,Front-Wheel Drive
340.0,2.0,4.0,True,Regular,Compact Cars,Manual 6-Speed,Front-Wheel Drive
285.0,2.0,4.0,No,Gasoline or E85,Compact Cars,Auto(AM6),Front-Wheel Drive
298.0,2.0,4.0,No,Gasoline or E85,Compact Cars,Automatic (S6),Front-Wheel Drive
304.0,2.0,4.0,No,Gasoline or E85,Compact Cars,Manual 5-Speed,Front-Wheel Drive
260.0,1.0,3.0,True,Regular,Compact Cars,Manual 6-Speed,Front-Wheel Drive
357.0,2.0,4.0,True,Regular,Midsize Cars,Automatic (S6),All-Wheel Drive
129.0,2.0,4.0,No,Regular Gas and Electricity,Midsize Cars,Automatic (variable gear ratios),Front-Wheel Drive
341.0,2.0,4.0,True,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
342.0,2.5,4.0,No,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
307.0,1.5,4.0,True,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
321.0,1.5,4.0,True,Regular,Midsize Cars,Automatic (S6),Front-Wheel Drive
215.0,2.0,4.0,No,Regular,Midsize Cars,Automatic (variable gear ratios),Front-Wheel Drive
356.0,2.3,4.0,True,Regular,Subcompact Cars,Automatic (S6),Rear-Wheel Drive
410.0,3.7,6.0,No,Regular,Subcompact Cars,Automatic 6-Speed,Rear-Wheel Drive
470.0,5.0,8.0,No,Regular,Subcompact Cars,Automatic 6-Speed,Rear-Wheel Drive
422.0,3.7,6.0,No,Regular,Subcompact Cars,Manual 6-Speed,Rear-Wheel Drive
472.0,5.0,8.0,No,Regular,Subcompact Cars,Manual 6-Speed,Rear-Wheel Drive
350.0,2.3,4.0,True,Regular,Subcompact Cars,Manual 6-Speed,Rear-Wheel Drive
489.0,5.0,8.0,No,Regular,Subcompact Cars,Automatic (S6),Rear-Wheel Drive
377.0,2.3,4.0,True,Regular,Subcompact Cars,Automatic (S6),Rear-Wheel Drive
450.0,3.5,6.0,True,Regular,Large Cars,Automatic (S6),All-Wheel Drive
426.0,3.5,6.0,No,Regular,Large Cars,Automatic (S6),All-Wheel Drive
426.0,3.5,6.0,No,Gasoline or E85,Large Cars,Automatic (S6),All-Wheel Drive
347.0,2.0,4.0,True,Regular,Large Cars,Automatic (S6),Front-Wheel Drive
395.0,3.5,6.0,No,Regular,Large Cars,Automatic (S6),Front-Wheel Drive
395.0,3.5,6.0,No,Gasoline or E85,Large Cars,Automatic (S6),Front-Wheel Drive
376.0,2.5,4.0,No,Regular,Special Purpose Vehicle 2WD,Automatic (S6),Front-Wheel Drive
356.0,1.6,4.0,True,Regular,Special Purpose Vehicle 2WD,Automatic (S6),Front-Wheel Drive
386.0,2.5,4.0,No,Regular,Special Purpose Vehicle 2WD,Automatic (S6),Front-Wheel Drive
357.0,1.6,4.0,True,Regular,Special Purpose Vehicle 2WD,Automatic (S6),Front-Wheel Drive
393.0,2.5,4.0,No,Regular,Special Purpose Vehicle 2WD,Automatic (S6),Front-Wheel Drive
